id,name,lat,long,max_volt,node_synth
118790,UNKNOWN118790,34.6670725120001,-99.3431808569999,138.0,0
131812,UNKNOWN131812,41.567934802,-101.683701393,115.0,0
132458,UNKNOWN132458,42.002471556,-101.786514623,115.0,0
129871,UNIVERSITY (WE),42.8558765400001,-88.7297066799999,138.0,0
136962,TAP136962,42.7842880760001,-88.651874511,138.0,0
127596,PIGEON CREEK TRANS,37.988813851,-87.583791076,138.0,0
124067,HENRY COUNTY,39.953508006,-85.503918127,138.0,0
124068,UNKNOWN124068,39.9724809950001,-85.533270111,138.0,0
131237,UNKNOWN131237,43.187457001,-99.2958954109999,115.0,0
138069,TAP138069,43.2556450750001,-99.415668372,115.0,0
118141,UNKNOWN118141,38.8390048380001,-94.635910015,161.0,0
138810,TAP138810,38.8389046830001,-94.635343415,161.0,0
116910,UNKNOWN116910,32.292863148,-84.05196016,115.0,0
142440,TAP142440,32.2541432990001,-84.075920531,115.0,0
136410,TAP136410,41.121142843,-73.360281581,115.0,0
140830,BRIDGEPORT HARBOR,41.1724010950001,-73.1849241209999,345.0,0
114675,PINEVILLE DELIVERY 1,35.084500661,-80.893656709,100.0,0
154202,TAP154202,35.0860877210001,-80.902608916,100.0,0
136730,SURROWIEC,43.9316498690001,-70.203687252,345.0,0
136731,RAVEN FARM,43.7814014260001,-70.2036210639999,345.0,0
111873,TECHE,29.823439578,-91.543383316,138.0,0
112601,UNKNOWN112601,29.8317977450001,-91.5357055649999,138.0,0
131928,UNKNOWN131928,40.905724412,-98.262815179,115.0,0
148616,UNKNOWN148616,41.0263045770001,-98.414362798,115.0,0
128921,GAYLORD - WOLVERINE,45.004608089,-84.722379272,138.0,0
114766,UNKNOWN114766,40.0772460000001,-84.6134259999999,138.0,0
150503,TAP150503,40.2576904310001,-84.63361464,69.0,0
128513,UNKNOWN128513,42.6363399640001,-82.912578936,120.0,0
145624,TAP145624,42.6885015780001,-82.8734213019999,120.0,0
138236,TAP138236,41.867976748,-88.2234936849999,345.0,0
138252,TAP138252,41.8215064710001,-88.2158805999999,345.0,0
117789,UNKNOWN117789,38.7298770420001,-92.104341478,161.0,0
128522,UNKNOWN128522,42.644258494,-85.564568806,69.0,0
145720,UNKNOWN145720,42.6447361840001,-85.5650076379999,69.0,0
118215,KELLY,39.753727059,-95.9349976029999,161.0,0
148163,HENPECK,35.8710995260001,-86.8673165119999,161.0,0
153483,TAP153483,35.871324198,-86.867908394,161.0,0
140032,SOUTH END,41.047882035,-73.537589512,115.0,0
140033,GLENBROOK,41.062110842,-73.520363302,115.0,0
108983,UNKNOWN108983,39.352260863,-78.03758242,138.0,0
130238,STONEWALL,38.008591,-84.5496699999999,69.0,0
131649,UNKNOWN131649,41.220619836,-96.1014105579999,161.0,0
131651,UNKNOWN131651,41.1691529080001,-96.088018703,345.0,0
115224,UNKNOWN115224,32.836597538,-83.618062046,115.0,0
142080,TAP142080,32.8238355770001,-83.603278367,115.0,0
125470,EUCLID/OCWA,43.1829424360001,-76.217556967,115.0,0
140461,TAP140461,43.1835007450001,-76.2181363349999,115.0,0
121070,UNKNOWN121070,39.066405337,-93.713041033,161.0,0
138891,TAP138891,39.066405337,-93.713233553,161.0,0
149874,MICKENS,30.520849873,-91.1236835779999,138.0,0
149875,SEVENTY SECOND,30.5150190030001,-91.160530721,69.0,0
134082,TAP134082,48.4125167820001,-98.384695994,69.0,0
134087,UNKNOWN134087,48.413278174,-98.080752047,69.0,0
145086,TAP145086,42.546865,-77.034892,,0
145087,UNKNOWN145087,42.5254162420001,-76.971034663,,0
122389,ASHLEY,38.3328215820001,-89.19086404,138.0,0
153333,WEST MOUNT VERNON,38.3334134930001,-88.9689190029999,345.0,0
144412,TAP144412,42.638850382,-89.0027324659999,138.0,0
119575,UNKNOWN119575,38.994213561,-96.039153197,115.0,0
109231,UNKNOWN109231,32.309192604,-86.526638482,115.0,0
145838,TAP145838,32.380984186,-86.4481863459999,115.0,0
131984,UNKNOWN131984,44.9369245660001,-91.3431530239999,161.0,0
132591,UNKNOWN132591,45.034716544,-92.3401323739999,161.0,0
139274,MILLWOOD,41.1929085290001,-73.800358965,345.0,0
108039,UNKNOWN108039,34.1419389110001,-92.316397084,115.0,0
113602,BEATTY,39.8622029520001,-83.118556844,345.0,0
113804,UNKNOWN113804,39.829016688,-83.063632255,138.0,0
137932,TAP137932,42.016523003,-87.887895376,138.0,0
137953,TAP137953,42.0473717690001,-87.8978280699999,138.0,0
121993,UNKNOWN121993,41.4880305550001,-87.604052281,345.0,0
146234,BURNHAM,41.633593094,-87.54574508,345.0,0
123594,UNKNOWN123594,41.3709587070001,-75.739353877,69.0,0
116032,UNKNOWN116032,33.5035238030001,-84.07281253,230.0,0
142209,TAP142209,33.5921956990001,-84.126833071,230.0,0
136785,TAP136785,44.2024010380001,-69.1889280359999,115.0,0
136801,LINCOLNVILLE,44.3071217130001,-69.114131632,115.0,0
137607,TAP137607,39.1689082300001,-84.431884687,138.0,0
110481,UNKNOWN110481,30.3789693030001,-88.5383941809999,115.0,0
142804,TAP142804,30.3847186510001,-88.6155333039999,115.0,0
115810,UNKNOWN115810,35.012857276,-81.88507071,100.0,0
154873,TAP154873,35.0113254980001,-81.884228976,100.0,0
110838,UNKNOWN110838,31.643974724,-90.5896528869999,115.0,0
142766,TAP142766,31.643907364,-90.5916338759999,115.0,0
110595,UNKNOWN110595,35.2966149110001,-82.4639749729999,,0
146117,TAP146117,35.2959868740001,-82.462973747,,0
134627,TAP134627,47.3672221360001,-92.575874508,115.0,0
121499,UNKNOWN121499,38.996808532,-94.190898513,161.0,0
113473,UNKNOWN113473,33.4257457410001,-81.93827036,115.0,0
141814,TAP141814,33.4253583,-81.9371067,115.0,0
108936,TRISTATE,38.351893175,-82.531951868,345.0,0
137771,TAP137771,38.347347551,-82.610940037,138.0,0
137663,UNKNOWN137663,41.666398761,-93.511912157,161.0,0
146241,BONDURANT,41.674972849,-93.497756592,345.0,0
151794,MIMS,28.6660373720001,-80.853307785,115.0,0
151800,UNKNOWN151800,28.674331217,-80.827359851,115.0,0
121071,UNKNOWN121071,38.9386294330001,-94.058857906,161.0,0
138894,TAP138894,38.938274478,-94.059086078,161.0,0
149549,TAP149549,35.1089876020001,-95.104772705,161.0,0
149550,TAP149550,35.1086142840001,-95.104192767,161.0,0
132414,UNKNOWN132414,40.560660575,-97.6154772369999,115.0,0
132419,UNKNOWN132419,40.5607118720001,-97.274196664,115.0,0
129024,UNKNOWN129024,41.575398281,-74.077792443,115.0,0
129097,UNKNOWN129097,41.5717339,-74.154881189,115.0,0
123805,UNKNOWN123805,40.3087449170001,-79.887151124,,0
146431,MON VALLEY WORKS ILLINOIS,40.384126844,-79.858014054,138.0,0
149192,TAP149192,36.520566725,-98.426663229,69.0,0
149207,TAP149207,36.3911881820001,-98.4265966789999,69.0,0
147360,ANDERSON,40.0535140480001,-85.739716109,138.0,0
154635,TAP154635,34.449752168,-82.694843571,100.0,0
108392,UNKNOWN108392,28.6742581570001,-81.215451821,69.0,0
151759,TAP151759,28.655939,-81.2080359999999,69.0,0
144359,TAP144359,40.448894356,-75.342438628,69.0,0
133208,WESTON,44.859184806,-89.648469085,345.0,0
137809,TAP137809,39.086031,-82.546678,138.0,0
154289,LICK,39.043665989,-82.6091960909999,138.0,0
124355,MOON SWITCHES,42.284139511,-79.299407271,115.0,0
124356,HARTFIELD,42.2615324340001,-79.468832542,115.0,0
118573,UNKNOWN118573,35.3285797790001,-97.370055755,69.0,0
149660,TAP149660,35.319653327,-97.26486757,69.0,0
144542,CANNON FALLS DIST,44.5066585880001,-92.917429412,69.0,0
122007,OGLESBY,41.2904541710001,-89.0707133619999,138.0,0
137724,TAP137724,41.280830881,-89.150522872,138.0,0
111400,UNKNOWN111400,30.8261160000001,-81.680066,230.0,0
152933,UNKNOWN152933,29.1628133620001,-82.094832947,,0
111801,UNKNOWN111801,31.100823,-81.708728,,0
111820,UNKNOWN111820,31.1235740000001,-81.5452759999999,,0
137265,RISER137265,41.4008069920001,-81.879774901,138.0,0
137269,RISER137269,41.4063304060001,-81.8710251959999,138.0,0
114067,UNKNOWN114067,41.2592900290001,-82.361213219,138.0,0
137861,TAP137861,41.274022512,-82.271321687,138.0,0
139744,TAP139744,42.593243,-71.748893,,0
139759,PLEASANT STREET,42.582985955,-71.770360317,,0
141019,NORTH SHORE BEACH,40.9495876400001,-72.9329829549999,138.0,0
112142,UNKNOWN112142,34.0142285370001,-87.7426531149999,161.0,0
153593,PERU,40.728449756,-86.037940701,230.0,0
109540,SWEATT,32.2933506890001,-88.7447827619999,230.0,0
109974,UNKNOWN109974,32.32396406,-88.7458876859999,115.0,0
151508,TAP151508,27.5781617010001,-81.9534242939999,,0
151597,TAP151597,27.587361167,-81.9443540239999,,0
150143,TAP150143,33.912497,-93.889661,69.0,0
109743,UNKNOWN109743,31.643452751,-89.518312373,69.0,0
143400,TAP143400,31.643464227,-89.5109903759999,69.0,0
110889,UNKNOWN110889,33.3784918800001,-87.199919629,115.0,0
141902,TAP141902,33.4562644230001,-87.261404998,115.0,0
116986,BUZZARD ROOST,34.1689111320001,-81.9025887189999,100.0,0
154876,TAP154876,34.1980714270001,-81.892621157,100.0,0
124310,COVANTA LAKE COUNTY ENERGY,28.7399301230001,-81.889086649,69.0,0
151552,OKAHUMPKA,28.748427178,-81.875744218,69.0,0
124492,UNKNOWN124492,39.851128309,-86.008601954,138.0,0
152674,TAP152674,35.0642988020001,-80.9552335549999,100.0,0
152675,TAP152675,35.0653568440001,-80.9561224839999,100.0,0
151368,SHENANGO,41.1353401440001,-80.4478889169999,345.0,0
125453,UNKNOWN125453,40.1392394600001,-74.740784978,,0
134667,KIRKWOOD,43.4692480000001,-89.7881819999999,138.0,0
138012,TAP138012,43.489157065,-89.763600877,138.0,0
138828,TAP138828,39.118704924,-100.442557295,34.5,0
138829,TAP138829,39.1186975480001,-100.424247637,34.5,0
146971,TAP146971,35.572342232,-76.864665601,,0
138242,TAP138242,41.7025206550001,-88.235577239,138.0,0
146222,WOLFS CROSSING,41.7075450200001,-88.2325088649999,345.0,0
153514,MAGELLA,33.4722095880001,-86.841823807,230.0,0
111266,UNKNOWN111266,32.6102534440001,-85.4855172159999,115.0,0
143048,TAP143048,32.6211722830001,-85.4664434169999,115.0,0
107930,UNKNOWN107930,36.2211813850001,-93.072597785,161.0,0
121832,UNKNOWN121832,36.2426529430001,-92.690302878,161.0,0
131881,COLUMBUS,41.46312026,-97.327045729,115.0,0
148636,COLUMBUS EAST,41.425363082,-97.2804537819999,345.0,0
119994,UNKNOWN119994,39.760405731,-94.225225747,69.0,0
119995,UNKNOWN119995,39.7612863900001,-94.226252523,69.0,0
141082,TAP141082,40.0022322940001,-75.105552852,230.0,0
144004,PERKIOMEN,40.2147871810001,-75.451961405,230.0,0
125709,UNKNOWN125709,38.3664380000001,-85.196434,69.0,0
140276,TAP140276,38.530708222,-85.184827555,69.0,0
151414,SAFETY HARBOR,28.000591161,-82.6973881439999,115.0,0
151676,EAST CLEARWATER SUBDIVISION,28.0005216170001,-82.731906765,230.0,0
142555,TAP142555,33.3991131400001,-86.433453373,115.0,0
142564,TAP142564,33.4762949,-86.5067931,115.0,0
124746,UNKNOWN124746,42.7612802510001,-77.887806884,115.0,0
125162,UNKNOWN125162,42.7531589430001,-77.836761263,115.0,0
146153,TAP146153,35.9042838710001,-82.349242783,115.0,0
152775,CANE RIVER,35.9048338050001,-82.339059904,230.0,0
110759,UNKNOWN110759,33.9988565990001,-90.016297075,230.0,0
153564,TILLATOBA,33.965539687,-89.9011019719999,230.0,0
115672,UNKNOWN115672,35.4705418890001,-84.646303441,161.0,0
152022,TAP152022,35.474473194,-84.6412052109999,161.0,0
115692,UNKNOWN115692,29.68722633,-91.465379223,138.0,0
125541,UNKNOWN125541,37.0742720000001,-85.890372,69.0,0
153815,TAP153815,36.992332069,-85.8982862089999,69.0,0
125574,UNKNOWN125574,43.818078927,-75.869671361,115.0,0
139304,TAP139304,43.8181500000001,-75.8703199999999,115.0,0
120097,UNKNOWN120097,25.8544990340001,-80.368356751,,0
120153,UNKNOWN120153,25.8311700630001,-80.3536227879999,230.0,0
146605,STRASBURG,39.0016433640001,-78.358713818,138.0,0
147526,MEADOW BROOK,39.0580609300001,-78.253405765,500.0,0
111865,UNKNOWN111865,31.7892430000001,-82.33372,115.0,0
111868,UNKNOWN111868,31.8732956740001,-82.3408081219999,230.0,0
119930,RUSSELL ENERGY CENTER,38.899743615,-98.839917613,,0
138851,TAP138851,38.8999609580001,-98.840042395,,0
134659,SKOKIE (138 KV),42.0502594100001,-87.7547384329999,138.0,0
115520,UNKNOWN115520,41.439207088,-81.639505056,138.0,0
137127,TAP137127,41.3679938540001,-81.624492937,138.0,0
142413,TAP142413,31.228313712,-85.4325425119999,115.0,0
142741,TAP142741,31.197163796,-85.413304715,115.0,0
118035,GREAT BEND - SUNFLOWER,38.410250687,-98.870603369,115.0,0
119890,UNKNOWN119890,38.5593913380001,-99.107474743,115.0,0
125610,BOONVILLE VILLAGE,43.487991838,-75.3473774239999,115.0,0
144845,UNKNOWN144845,43.4864173440001,-75.332278279,,0
144350,FOX RIVER STATION,44.3217010000001,-88.207664,345.0,0
153407,TAP153407,34.282738803,-86.191572187,,0
153409,TAP153409,34.3256806860001,-86.228203981,,0
116102,UNKNOWN116102,33.9972401580001,-83.7556881249999,230.0,0
152268,MCCALL SUBSTTAION,26.928261165,-82.224145372,,0
130561,UNKNOWN130561,39.0127942870001,-84.7325038069999,69.0,0
140102,TAP140102,39.012365984,-84.7360135119999,69.0,0
117414,UNKNOWN117414,36.632799591,-93.258173724,161.0,0
117623,UNKNOWN117623,36.599370123,-93.261457842,161.0,0
130012,HAEFLING,38.0795557110001,-84.518877588,138.0,0
137511,TAP137511,38.1294330000001,-84.5305519999999,69.0,0
152011,TAP152011,27.6677310000001,-81.756366,,0
153224,UNKNOWN153224,27.7037568800001,-81.7491689779999,230.0,0
134714,ZION,42.446477858,-87.805371583,345.0,0
144524,PLEASANT PRAIRIE,42.5382381150001,-87.908238758,345.0,0
135212,TAP135212,46.550284,-102.883672,,0
135228,MDU NEW ENGLAND,46.5565380690001,-102.831694598,115.0,0
129054,TWIN FALLS SW STA,45.8719122540001,-88.0689020299999,69.0,0
149123,FRANKS,37.9515448340001,-92.029857464,345.0,0
153745,HUBEN,37.58264,-92.762807,345.0,0
124390,WEST COUNTY ENERGY CENTER,26.6992102140001,-80.3763669159999,500.0,0
150670,CORBETT,26.709598763,-80.3767340319999,500.0,0
113546,UNKNOWN113546,32.6712312500001,-84.949556979,230.0,0
152482,FORTSON,32.6084052,-84.9134387999999,230.0,0
111521,MORGAN FALLS,33.967772,-84.38176,115.0,0
155364,TAP155364,33.9995749130001,-84.3868046979999,115.0,0
144008,NORTH WALES,40.213474153,-75.2909641649999,230.0,0
144021,CENTERPOINT,40.2128434160001,-75.347815639,500.0,0
129497,UNKNOWN129497,40.8194537100001,-72.938749026,138.0,0
141036,BROOKHAVEN,40.855344175,-72.849690432,138.0,0
111915,UNKNOWN111915,31.598758,-84.1013829999999,115.0,0
142987,TAP142987,31.5945360000001,-84.119154,115.0,0
117785,UNKNOWN117785,36.7915301740001,-90.465947593,161.0,0
123528,UNKNOWN123528,41.4036937870001,-79.805942903,115.0,0
125727,SCRUBGRASS GENERATING PLANT,41.2703224480001,-79.812968723,115.0,0
141152,TAP141152,40.1514273930001,-76.710644799,230.0,0
141153,TAP141153,40.1519925150001,-76.7157427939999,230.0,0
113502,UNKNOWN113502,33.5760520000001,-82.292458,,0
154470,UNKNOWN154470,33.4730780030001,-82.257438011,,0
111705,UNKNOWN111705,33.494069396,-87.021368824,115.0,0
141913,TAP141913,33.4947952160001,-87.021103109,115.0,0
155399,TAP155399,35.0490406270001,-85.534822396,,0
155401,TAP155401,35.1866457,-85.4738513999999,,0
109439,EVARTS,36.8567762770001,-83.168034282,69.0,0
154622,TAP154622,36.8551583870001,-83.175670155,69.0,0
122095,UNKNOWN122095,39.755573638,-89.7082612039999,138.0,0
122097,UNKNOWN122097,39.7614787530001,-89.687098702,69.0,0
110334,UNKNOWN110334,34.5324992280001,-84.5297362599999,,0
155353,TAP155353,34.5342844190001,-84.5011668659999,,0
122249,UNKNOWN122249,41.894490826,-88.0433629089999,138.0,0
125303,UNKNOWN125303,41.9127223020001,-88.0032560189999,138.0,0
124162,LIGHTHOUSE HILL,43.523233996,-75.9714893839999,115.0,0
134499,UNKNOWN134499,47.4159302510001,-103.250434877,115.0,0
160724,TAP160724,47.342894282,-103.163485406,115.0,0
113451,UNKNOWN113451,33.346252,-81.949961,115.0,0
151523,UNKNOWN151523,33.3453719140001,-81.949672112,,0
118496,UNKNOWN118496,34.865379046,-96.6130185119999,69.0,0
149719,TAP149719,34.8264142150001,-96.5988569959999,69.0,0
125363,UNKNOWN125363,43.0005731700001,-78.64857442,115.0,0
144066,STOLLE ROAD,42.8321903140001,-78.5809986209999,345.0,0
134888,TAP134888,46.1761480000001,-103.89914,115.0,0
160812,TAP160812,46.1369050000001,-103.950054,115.0,0
134860,UNKNOWN134860,46.1370153010001,-103.950354865,115.0,0
134861,UNKNOWN134861,46.1363301580001,-103.950107678,115.0,0
148147,NORTH CARTHAGE,36.2664484360001,-85.960835894,161.0,0
148148,SOUTH CARTHAGE,36.2477713550001,-85.9651676079999,,0
112202,DOW ST CHARLES OPERATIONS,29.9862844080001,-90.441339225,230.0,0
144708,TAP144708,35.189315849,-83.9175088819999,,0
154970,MARBLE TIE,35.189688797,-83.914559039,161.0,0
108060,CEDAR GROVE,35.5782716370001,-91.728589601,161.0,0
153133,TAP153133,36.411573527,-83.583318865,161.0,0
128646,UNKNOWN128646,42.369933508,-83.394581612,120.0,0
128891,UNKNOWN128891,42.376098095,-83.326358249,120.0,0
143280,TAP143280,30.4022869980001,-91.152570165,,0
149865,WESTDALE,30.427799823,-91.137007764,,0
121203,UNKNOWN121203,34.7483218900001,-92.1741307949999,115.0,0
121204,UNKNOWN121204,34.7042994820001,-92.193240246,115.0,0
139676,TAP139676,44.9650084890001,-93.114339602,115.0,0
143639,DAYTON'S BLUFF,44.9540076260001,-93.075561115,115.0,0
140327,TAP140327,43.0684493580001,-75.051766254,115.0,0
140330,TAP140330,43.055144426,-74.9676718869999,115.0,0
149197,TAP149197,36.665829805,-98.0106046829999,69.0,0
159868,TAP159868,36.398508,-98.265859,69.0,0
143096,TAP143096,27.284795525,-82.447902815,230.0,0
151084,PHILLIPPI,27.2862454470001,-82.5289242429999,230.0,0
121763,UNKNOWN121763,38.149820376,-83.711899629,69.0,0
137346,TAP137346,38.150004967,-83.712259224,69.0,0
150820,WOODSMERE,28.578470081,-81.456067505,230.0,0
140186,TAP140186,41.994342621,-86.096014844,,0
162062,RISER162062,40.6738847230001,-80.3365515199999,,0
124423,UNKNOWN124423,41.687293803,-87.558999819,138.0,0
124424,UNKNOWN124424,41.6869809040001,-87.550513471,138.0,0
133958,UNKNOWN133958,48.240512929,-101.268128202,115.0,0
133960,UNKNOWN133960,48.2179250230001,-101.188877785,115.0,0
123114,UNKNOWN123114,33.3259119860001,-80.4214371469999,115.0,0
134202,UNKNOWN134202,47.747352457,-102.852986411,115.0,0
134235,UNKNOWN134235,47.804643092,-102.854965248,115.0,0
139783,TAP139783,43.119928079,-79.0183203249999,115.0,0
139811,TAP139811,43.142413194,-78.959022605,115.0,0
115856,UNKNOWN115856,33.9510852450001,-83.411020632,115.0,0
153096,TAP153096,33.9357291310001,-83.4364666229999,115.0,0
111037,WOODMONT,34.70895153,-87.678264622,161.0,0
140861,ALLINGS CROSSING,41.267068097,-72.9739251949999,115.0,0
139732,UNKNOWN139732,42.548233512,-71.8660709549999,69.0,0
139733,TAP139733,42.5486094670001,-71.866204205,69.0,0
125078,UNKNOWN125078,39.1755082440001,-86.5278424799999,69.0,0
139952,TAP139952,39.1882209410001,-86.4659215039999,69.0,0
150257,CURRAN,30.056007827,-89.963141068,230.0,0
117818,UNKNOWN117818,37.663385347,-92.529885101,161.0,0
117864,UNKNOWN117864,37.507756897,-92.581408273,161.0,0
140613,TAP140613,39.8144174020001,-101.800169514,115.0,0
109612,UNKNOWN109612,32.0421936760001,-88.7347428159999,115.0,0
144791,TAP144791,31.9522838240001,-88.726055165,,0
142971,TAP142971,30.4777566400001,-91.0083159819999,,0
149863,GLORIA,30.4563440790001,-91.018103968,,0
135196,DICKINSON,46.838613072,-102.750373771,230.0,0
202276,BELFIELD,46.8417721600001,-103.070074761,345.0,0
127629,UNKNOWN127629,42.8295749440001,-74.8022581559999,115.0,0
141245,TAP141245,42.830049935,-74.867709211,115.0,0
120972,UNKNOWN120972,33.6350475450001,-80.881851865,115.0,0
129961,UNKNOWN129961,38.0300970000001,-84.3209429999999,345.0,0
155511,TAP155511,37.948184774,-84.2850346929999,138.0,0
148094,PEAVINE,35.988742872,-84.9839219199999,161.0,0
155435,TAP155435,35.956181588,-85.000715648,161.0,0
129800,GRANITE FALLS,44.811724299,-95.5344959459999,69.0,0
143930,MINN VALLEY,44.8035357090001,-95.529479343,345.0,0
119241,UNKNOWN119241,36.598680598,-94.756063979,138.0,0
119242,UNKNOWN119242,36.6190053190001,-94.710802427,69.0,0
119338,UNKNOWN119338,34.9722477500001,-97.495243049,69.0,0
149721,TAP149721,34.840588176,-97.563825525,69.0,0
125255,BROOKSVILLE,39.4222921940001,-85.018279643,69.0,0
154500,TAP154500,28.5159840000001,-82.321745,69.0,0
123765,UNKNOWN123765,40.620421165,-75.35816297,69.0,0
140240,TAP140240,40.620524231,-75.3574012079999,69.0,0
118354,UNKNOWN118354,36.132374204,-97.051069612,138.0,0
119318,UNKNOWN119318,36.1298644840001,-97.082077659,138.0,0
148614,UNKNOWN148614,41.147784933,-99.7758292079999,,0
140504,TAP140504,42.736835087,-78.239210011,230.0,0
145343,HIGH SHELDON,42.7643470450001,-78.4202463139999,230.0,0
123462,UNKNOWN123462,39.868759245,-77.167693637,500.0,0
123463,HUNTERSTOWN,39.8681698290001,-77.164550188,115.0,0
128563,UNKNOWN128563,42.3070038710001,-84.149959843,,0
137292,TAP137292,42.2657333510001,-84.145594952,,0
146903,SINAI,36.7430506760001,-78.9298496659999,115.0,0
146905,SOUTH BOSTON,36.700295146,-78.9130108699999,115.0,0
109859,UNKNOWN109859,32.679140918,-88.120217719,,0
123349,UNKNOWN123349,40.12550437,-88.974467235,138.0,0
138284,TAP138284,40.1255117000001,-88.974783784,138.0,0
117625,UNKNOWN117625,39.2772166010001,-94.647489594,161.0,0
117653,UNKNOWN117653,39.2817124750001,-94.555554058,161.0,0
125497,UNKNOWN125497,37.232743956,-84.453847282,69.0,0
155074,TAP155074,37.3673840000001,-84.415179,69.0,0
111041,UNKNOWN111041,34.6605606250001,-87.405091758,,0
154391,TAP154391,34.66010894,-87.4053885389999,,0
110007,PICAYUNE,30.547700078,-89.667877365,230.0,0
143433,TAP143433,30.5462197630001,-89.597237762,230.0,0
110074,UNKNOWN110074,32.884000073,-90.390568414,115.0,0
110075,UNKNOWN110075,32.899249566,-90.379627203,115.0,0
129302,UNKNOWN129302,44.045927111,-93.017409446,161.0,0
129423,UNKNOWN129423,44.0828295430001,-93.265596987,161.0,0
108671,UNKNOWN108671,27.8322969920001,-81.523998357,69.0,0
150875,TAP150875,27.8322830000001,-81.524415,69.0,0
150796,UNKNOWN150796,24.6626288790001,-81.4762157,138.0,0
136555,TAP136555,41.432394485,-73.402868624,115.0,0
130836,UNKNOWN130836,43.2923252960001,-83.804684287,138.0,0
140018,TAP140018,43.292457057,-83.803835165,138.0,0
111341,UNKNOWN111341,32.8375848250001,-86.627255734,115.0,0
142075,TAP142075,32.8349457360001,-86.6276353279999,115.0,0
131005,UNKNOWN131005,42.8744446470001,-82.4893959299999,120.0,0
146119,TAP146119,42.877053759,-82.489416386,120.0,0
117796,UNKNOWN117796,38.928720678,-92.340064985,69.0,0
117872,UNKNOWN117872,38.9429692470001,-92.402800521,69.0,0
136263,TAP136263,42.1873850000001,-70.976125,115.0,0
136275,GROVE STREET,42.1878127750001,-70.976700738,115.0,0
119199,UNKNOWN119199,34.4625815000001,-97.5015650289999,138.0,0
149629,TAP149629,34.6078639360001,-97.448942582,138.0,0
136535,LONG MOUNTAIN,41.6204171950001,-73.4422415189999,345.0,0
140822,PLUMTREE,41.391675508,-73.402135898,345.0,0
125489,UNKNOWN125489,37.462187554,-85.741431233,69.0,0
153714,TAP153714,37.4622482300001,-85.7409565299999,69.0,0
153902,SOUTHWEST LIMA,40.6777240710001,-84.1831532959999,345.0,0
153905,SHAWNEE ROAD,40.694031012,-84.152024446,138.0,0
117436,UNKNOWN117436,39.202595011,-94.483914636,161.0,0
117641,UNKNOWN117641,39.2471963300001,-94.519387899,161.0,0
146736,UNKNOWN146736,40.109358032,-76.2847842959999,138.0,0
146737,TAP146737,40.1088559660001,-76.284559437,138.0,0
115883,UNKNOWN115883,41.1305921650001,-80.687692694,138.0,0
151020,BRIER HILL,41.135035208,-80.693464465,,0
144444,WILCOX,42.706561918,-88.9533003779999,138.0,0
154651,UNKNOWN154651,29.526210501,-82.894674976,69.0,0
138150,TAP138150,41.4324164270001,-87.584795238,345.0,0
128822,M-38,46.788090116,-88.608313892,138.0,0
115402,UNKNOWN115402,35.1730277950001,-89.949760805,161.0,0
154353,POPLAR AVENUE,35.1353680820001,-89.964502131,161.0,0
145148,UNKNOWN145148,42.4528885390001,-78.650681059,,0
145149,UNKNOWN145149,42.450330308,-78.654180893,,0
110245,UNKNOWN110245,31.2598433850001,-88.9122755939999,161.0,0
110606,UNKNOWN110606,34.5857570000001,-83.2977329999999,,0
110608,UNKNOWN110608,34.5602500000001,-83.29079,,0
122717,ARCELORMITTAL BURNS HARBOR,41.6346200090001,-87.137981773,138.0,0
122721,UNKNOWN122721,41.6418871610001,-87.1333695449999,138.0,0
113601,CORRIDOR,40.1242594390001,-82.845277687,345.0,0
151030,TIDD,40.2532877360001,-80.650610445,345.0,0
151779,WEST BELLAIRE (345KV),40.0219521320001,-80.8066301859999,345.0,0
143896,CRAWFISH RIVER,43.021832551,-88.826660664,138.0,0
131616,JEFFERSON,41.035387497,-91.97123819,161.0,0
139075,TAP139075,39.33797129,-76.836751545,115.0,0
139088,TAP139088,39.311417384,-76.801561652,115.0,0
130335,BEARGRASS,38.2730331870001,-85.7106165279999,138.0,0
155641,TAP155641,38.2577075340001,-85.7395267319999,138.0,0
120847,UNKNOWN120847,33.814598914,-79.080552284,115.0,0
146813,TAP146813,33.856990974,-79.1114399699999,115.0,0
109532,"CS MURPHY POINT, LLC",35.026828514,-84.130438983,161.0,0
145812,TAP145812,35.0278109000001,-84.0514454,161.0,0
128218,TAYLOR,38.6837905560001,-75.617697618,69.0,0
154283,KIRK,39.991241341,-82.648050529,345.0,0
128256,UNKNOWN128256,38.4478236360001,-81.950086351,69.0,0
137197,TAP137197,38.4478868480001,-81.9502623349999,69.0,0
114404,UNKNOWN114404,35.107365847,-80.5755587149999,,0
114405,UNKNOWN114405,35.1019456510001,-80.6304151959999,,0
144570,TAP144570,42.505049924,-83.585692251,,0
144578,UNKNOWN144578,42.511299976,-83.6113255389999,,0
115779,UNKNOWN115779,32.927789666,-83.504528275,115.0,0
129237,UNKNOWN129237,39.4888332940001,-79.635916465,138.0,0
139271,TAP139271,39.219963782,-79.492490902,138.0,0
108966,UNKNOWN108966,39.0452516890001,-78.981318817,138.0,0
108967,UNKNOWN108967,39.3138690810001,-78.8536942759999,138.0,0
119370,UNKNOWN119370,36.598385944,-96.370266957,69.0,0
149684,TAP149684,36.595042801,-96.3069197569999,69.0,0
125446,UNKNOWN125446,43.0516823820001,-76.118029571,115.0,0
140422,TAP140422,43.056884885,-76.07434799,115.0,0
